index,date,user,item,review_rating,review_text,review_length,has_references,Example,,
2652471,2017-05-21,l2UrGTUc4VBkhXb5krLfIg,shalel-lounge-new-york,4.0,"The place has a sexy ambiance. Went for a glass of red with my friend on a saturday evening. You walk down to a basement and walk in to a darkish filled with candle light &#34;cave&#34;. We sat at the bar, the tables were filled but not packed, just perfect. This place doesn&#39;t have a typical dining room with tables, they have hidden rooms where you can have a private dinner, perfect for a date! Its a little dark in there which creates lovely atmosphere. <br>Only one thing - i think the boss of the place came in and started arguing with the waitress telling her to get out .. interesting .. But overall i loved the place and i will tell everyone to visit.",125,0,,,
3780006,2021-05-17,OUZqZcwXR-WDkBR9L4GGwg,kor-tor-mor-carroll-gardens-3,5.0,"This review is for take out only but I will definitely be returning to dine in sometime soon!<br><br>My friend and I stumbled upon this spot while looking for a place to pick up lunch before boarding the Red Hook Ferry to Governor&#39;s Island. Kor Tor Mor has an extensive menu but we were both feeling basic that day and just wanted the type fried rice or noodle dish.<br><br>I ordered beef Drunken noodles and a Thai iced coffee over the phone. Both were extremely affordable and so satisfying. Each bite of soft, chewy broad noodles exuded flavor, and nailed the mild spice level I requested! My Thai coffee was a welcome and refreshing jolt to my lazy Sunday morning mood.<br><br>Kor Tor Mor gets bonus points for their friendly service and speedy preparation! Food was ready within 10 mins. Glimpsing the inside of the restaurant&#39;s opulent decor made me feel like I stepped inside a Thai palace.<br><br>This was definitely a meal to remember even though it was only take out!",168,0,,,
2848886,2017-11-16,Jsbgw9_RM0e5w27Fe1ndnA,sahara-ark-brooklyn,1.0,This place use to be so good... Once they changed workers/owners it slowly started going down hill. The service was slow food wasn&#39;t the same and they DID CLOSE for awhile with grade pending when I looked online they were closed because of roaches so I will not be going to here again,53,0,,,
3573890,2019-12-17,m4Vk1hmhVRoakJd0TWiCDA,brother-jimmys-bbq-new-york-4,3.0,"We visited on Sunday and Tuesday of the same week. The reason I am giving a three star is due to the waitstaff. The server took our order, did not deliver the food, came back we asked for ranch and more water. The food runners/bussers brought our ranch and we had to ask them to bring us water. Our server was hovered around all men tables. The chicken wings are great but as far as rib tips, Jimmy didn&#39;t learn cooking them in the south. So tough we had to send them back. Nice place as far as the bar scene but need some assistance on southern hospitality.",108,0,,,
2202672,2016-04-03,xmwSgf7cqSJxlAh-lvMM8w,57s-all-american-grill-flushing,1.0,"DO NOT ORDER. Terrible service. Placed an order, waited an hour before I called to check on the status and was advised that the order went out already. When my order did not arrive within 30 minutes, I called again and spoke to a man who was not very pleasant and quite annoyed that I was calling to check on an order placed an hour and half ago. He actually scolded me for using grub hub because it takes an additional 20 min for him to receive the order. It's been over 2 hours and still no food. Very disappointed in the lack of service and unprofessionalism. Shame on me for giving this place a second shot.",117,0,,,
366218,2011-02-15,u8GtJsajnLXUPNRiAsAZqw,ariana-afghan-kebab-restaurant-new-york,5.0,Great food served by a polite and entertaining staff! Lamb Kofta Kebabs with raisin rice are yummy!,17,0,,,
3053645,2018-05-31,FI131wkI8z97eXsiFioXqg,uncle-luoyang-new-york-3,4.0,"This is my new favorite Chinese restaurant in Manhattan valley! First off its byob which is cool they don&#39;t charge you for bringing your own bottle. The service is fast which I love of course and the food is pretty good. I ordered the shrimp lo mein, soft crab shell, crystal  shrimp, and dumpling.",54,0,,,
940145,2013-06-21,edIRXhGG-doGrabSXrz1Xw,farmer-in-the-deli-brooklyn,1.0,"No sandwich could ever be good enough to justify the service at this place. And I'm not talking about GOOD service, I'm talking about just acknowledging me when I'm standing right in front of you. After waiting for close to 10 minutes one evening, while they chatted with someone else, I finally had to say ""Hello, could you please take our order?"" If you have to ask, it isn't worth it.",71,0,,,
3461438,2019-08-04,mf91G-NyKW81OXmPBDFVmQ,rice-to-riches-new-york,4.0,"The desert is unique and tasty, I ordered butter pecan which I loved it, the only down part is the server doesn&#39;t enjoy her job, she is showing her impatient face all the way till we pay",37,0,,,
1066086,2013-11-10,iPo_TCV5zy2B8GSFTR6ehw,the-perfect-pint-new-york,3.0,"Stopped in for a quick dinner and a Guinness. I sat at the bar on the roof. Ordered the special - a gyro. I know, strange thing to get at an Irish Pub. It was just ok. Nothing special. The fries were good. The beer was cold and tasty.",49,0,,,
649516,2012-05-21,0V4Ra6jCmSAgFtCiORr4QA,fraunces-tavern-new-york-6,4.0,"Historical Treat + Live Music + Newly Renovated Loved it! Came here with a friend to grab a quick bite to eat. Was walking by and took notice of the old bricks out front. As if turns out Washington spent sometime here. When we walked in there was a beautiful little dining room to the right, a cozy sitting area to the left, an upstairs, and a lively back bar with live irish music playing. The food was good, I had the duck my friend had some fish, and the portion size was perfect, not too big and not too small. We didn't stay too long, but would definitely come back. Such a great place, it's nice to move from quiet to lively without having to leave the building. Date Rating: 7 Pick up Scale: 6 Strong Suggestion: Take a look at the writeups on the history of the tavern.",150,0,,,
2326421,2016-06-20,ElUt71jvq3nra5mK3aaoBg,print-new-york,5.0,"OH MY GOODNESS! I cannot say enough about this place! Everything was amazing! The food, the staff, the drinks, the view! My boyfriend took me here for my birthday and it was just the most perfect evening. I had the steak and I believe he had the short rib. (The do charge you for bread on the table, which we thought was a little weird.) We had a window seat and a few people were going to the club across the street and were leaning on the window while they waited. Like hardcore blocking the sun, ass in my face lol. The manager, Renia, was amazing. She went outside and politely asked them to move. She came back to us and apologized. Our waitress, Ruby, also amazing! Honestly, I don't have a single bad thing to say about this place! Everyone was very professional! After dinner...and dessert of course, Ruby escorted us over to the elevator where we took it to the rooftop to watch the most beautiful sunset. The rooftop is big, and had a good amount of people up there but was not all all uncomfortably crowded. There wasn't a bad view up there. Everything about this place was perfect. I can't wait to go back!",208,0,,,
3317017,2019-02-28,VNcyjvXH3U4OWDZiTCh2sg,applebees-bronx,1.0,"I sat down and after 20 minutes at the bar I finally stopped a &#34;bartender&#34; and asked what do I need to do to get a drink. The two girls behind the bar were ratchet, every other word out of their mouths was a curse, one bartender #9, kept touching the other ( even using her foot to simulate something going in her butt). She said she used to work at Yonkers Whiskey house of something like that. The service sucks, the atmosphere is sub-par and completely unprofessional. I only choose one star because it made me choose something",99,0,,,
38483,2007-12-05,iScFhlyUh_5UJVvcJA0PHA,lea-wine-bar-new-york,3.0,"I came to Lea last night for their 'ladies drink free after 8' night.  The drinks that were free were the house wine, house champagne, and random mixed drinks (martinis were NOT free).   We got a few appetizers - tried their toasted bread appetizers (very small tapas style) - we got brie and beef topped bread, roasted vegetable topped bread, and smoke salmon and cream cheese topped bread.  To be honest, none of them were that good or savory. Then we got these lightly fried rice balls which had rice, mozzarella, and veggies - they kind of tasted like that those frozen pizza bites from totinos.  No real flavor - but crispy and warm which was nice. The shumai dumplings were alright - nothing to write home about - presentation was nice for everything. The sushi was the one thing that I really did like.  The rice was very soft and fresh and room-temp - not cold and hard like some places. The service was annoying - our waitress was really pretty and model-like but didn't know anything about the menu.  I am a food snob and I totally ask a lot of questions about the menu - and she had no idea how to respond to any of them.  On top of that, they brought our sushi with no soysauce and we had to wait for like 10 min to get soy sauce from a different waiter. We had a different waiter each time we asked for something, all of which were not that great. all in all - not the greatest service, not the greatest food, but nice ambience - in a city overflowing with fabulous sushi spots and wine bars, why go somewhere that's not 5 stars?",290,1,,keine referenz,
